Season,Quarter,down,Opponent,distance,Diff_Score,Play_Type,Poss,Passer,Targeted,Carrier,Yards,Entry,training_1,training_2,training_3,training_4,training_5,shipping_packaging_available,ship_obs,patients_per_day,centrifuge_#,centrifuge_func,centrifuge_why,temp_(2-8)#,fridge_func,phone,phone_obs,fax,fax_obs,computer,computer_obs,internet,internet_obs,latitude,longitude,tdr_palu,tdr_hiv,widal,hb_sahli,list_of_all_exams,hierarchy,pdiag_hiv,pdiag_palu,pdiag_widal,pdiag_hb_sahli,pcomm,pship,training
2016, 1st,3rd ,IND,7,7,pass,PSU, Trace McSorley, Saquon Barkley ,0,32,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,IND,10,7,pass,PSU, Trace McSorley, Chris Godwin ,0,17,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,IND, Goal ,7,run,PSU,0,0, Saquon Barkley ,-1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,2nd ,IND, Goal ,7,other,PSU,0,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,2nd ,IND, Goal ,7,run,PSU,0,0, Saquon Barkley ,-6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,3rd ,IND, Goal ,7,run,PSU,0,0, Trace McSorley ,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,,IND,,7,other,OPP,0,0,0,65,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,IND,10,7,pass,OPP, Richard Lagow, Mitchell Paige ,0,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,2nd ,IND,9,7,pass,OPP, Richard Lagow, Nick Westbrook ,0,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,IND,10,7,run,OPP,0,0, Devine Redding ,4,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,2nd ,IND,6,7,pass,OPP, Richard Lagow, Mitchell Paige ,0,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,3rd ,IND,1,7,pass,OPP, Richard Lagow, Nick Westbrook ,0,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,4th ,IND,1,7,other,OPP,0,0,0,44,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,IND,10,7,run,PSU,0,0, Saquon Barkley ,8,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,2nd ,IND,2,7,pass,PSU, Trace McSorley, Mike Gesicki ,0,0,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,3rd ,IND,2,7,run,PSU,0,0, Saquon Barkley ,1,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,4th ,IND,1,7,other,PSU,0,0,0,22,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,IND,10,7,pass,OPP, Richard Lagow, Devine Redding ,0,9,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,2nd ,IND,1,7,run,OPP,0,0, Devine Redding ,-4,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,3rd ,IND,5,7,pass,OPP, Richard Lagow, Ricky Jones ,0,13,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,IND,10,7,pass,OPP, Richard Lagow, Nick Westbrook ,0,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,2nd ,IND,10,7,pass,OPP, Richard Lagow, Donavan Hale ,0,0,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,3rd ,IND,10,7,other,OPP,0,0,0,-10,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,4th ,IND,20,7,other,OPP,0,0,0,47,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,IND,10,7,other,PSU,0,0,0,-12,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,2nd ,IND,22,7,pass,PSU, Trace McSorley, Saquon Barkley ,0,2,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,3rd ,IND,20,7,pass,PSU, Trace McSorley, Mike Gesicki ,0,45,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,IND,10,7,run,PSU,0,0, Trace McSorley ,1,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,2nd ,IND,9,7,pass,PSU, Trace McSorley, Irvin Charles ,0,0,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,3rd ,IND,9,7,pass,PSU, Trace McSorley, Mike Gesicki ,0,7,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,,IND,,7,other,PSU,0,0,0,0,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,4th ,IND,2,7,run,PSU,0,0, Tommy Stevens ,0,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,IND,10,7,run,OPP,0,0, Devine Redding ,16,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,IND,10,7,pass,OPP, Richard Lagow,0,0,0,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,2nd ,IND,10,7,run,OPP,0,0, Devine Redding ,2,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,3rd ,IND,8,7,pass,OPP, Richard Lagow, Camion Patrick ,0,17,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,IND,10,7,run,OPP,0,0, Devine Redding ,3,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,2nd ,IND,7,7,pass,OPP, Richard Lagow,0,0,0,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,3rd ,IND,7,7,pass,OPP, Richard Lagow, Mitchell Paige ,0,2,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,IND,10,7,run,PSU,0,0, Andre Robinson ,3,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,2nd ,IND,7,7,pass,PSU, Trace McSorley, Mike Gesicki ,0,0,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,3rd ,IND,7,7,other,PSU,0,0,0,-5,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,IND,,7,other,PSU,0,0,0,0,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,4th ,IND,12,7,other,PSU,0,0,0,40,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,IND,10,0,other,OPP,0,0,0,0,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,IND,25,0,pass,OPP, Richard Lagow, Devine Redding ,0,2,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,IND,23,0,pass,OPP, Richard Lagow, Donavan Hale ,0,27,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,IND,10,0,run,OPP,0,0, Devine Redding ,8,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,IND,2,0,pass,OPP, Richard Lagow, Luke Timian ,0,24,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,IND,10,0,run,OPP,0,0, Devine Redding ,10,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,IND, Goal ,0,run,OPP,0,0, Devine Redding ,0,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,IND, Goal ,0,run,OPP,0,0, Devine Redding ,-1,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,3rd ,IND, Goal ,0,pass,OPP, Richard Lagow, Ricky Jones ,0,5,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,,IND,,0,other,PSU,0,0,0,65,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,IND,10,0,run,PSU,0,0, Saquon Barkley ,-3,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,IND,13,0,pass,PSU, Trace McSorley, Chris Godwin ,0,0,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,3rd ,IND,13,0,pass,PSU, Trace McSorley, DaeSean Hamilton ,0,0,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,4th ,IND,13,0,other,PSU,0,0,0,50,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,IND,10,0,run,OPP,0,0, Devonte Williams ,4,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,IND,6,0,pass,OPP, Richard Lagow,0,0,0,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,3rd ,IND,6,0,pass,OPP, Richard Lagow, Mitchell Paige ,0,15,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,IND,10,0,run,OPP,0,0, Devonte Williams ,-7,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,IND,10,0,run,PSU,0,0, Saquon Barkley ,4,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,IND,6,0,pass,PSU, Trace McSorley, DaeSean Hamilton ,0,5,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,3rd ,IND,1,0,run,PSU,0,0, Saquon Barkley ,0,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,4th ,IND,1,0,run,PSU,0,0, Saquon Barkley ,-4,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,IND,10,0,run,OPP,0,0, Mitchell Paige ,5,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,IND,10,0,pass,PSU, Trace McSorley, Chris Godwin ,0,0,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,IND,10,0,run,PSU,0,0, Saquon Barkley ,-1,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,3rd ,IND,11,0,run,PSU,0,0, Trace McSorley ,11,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,IND,10,0,other,PSU,0,0,0,11,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,IND,9,0,pass,PSU, Trace McSorley,0,0,0,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,IND,9,0,run,PSU,0,0, Miles Sanders ,-2,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,,IND,,0,other,PSU,0,0,0,0,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,3rd ,IND,11,0,pass,PSU, Trace McSorley, Mike Gesicki ,0,2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,4th ,IND,9,0,other,PSU,0,0,0,37,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,IND, Goal ,7,pass,PSU, Trace McSorley, Chris Godwin ,0,6,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,,IND,,7,other,OPP,0,0,0,65,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,IND,10,7,run,OPP,0,0, Devine Redding ,-3,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,IND,13,7,pass,OPP, Richard Lagow, Nick Westbrook ,0,0,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,3rd ,IND,13,7,other,OPP,0,0,0,0,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,3rd ,IND,23,7,run,OPP,0,0, Devine Redding ,17,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,4th ,IND,6,7,other,OPP,0,0,0,-1,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,IND,10,7,run,PSU,0,0, Trace McSorley ,11,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,IND,10,7,run,PSU,0,0, Saquon Barkley ,-2,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,IND,12,7,pass,PSU, Trace McSorley,0,0,34,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,IND,10,0,run,OPP,0,0, Devine Redding ,3,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,IND,7,0,other,OPP,0,0,0,-8,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,3rd ,IND,15,0,pass,OPP, Richard Lagow, Donavan Hale ,0,18,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,IND,10,0,run,OPP,0,0, Devine Redding ,7,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,IND,3,0,run,OPP,0,0, Devine Redding ,12,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,,IND,,0,other,PSU,0,0,0,-1,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,IND,10,0,run,PSU,0,0, Saquon Barkley ,1,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,,IND,,0,other,PSU,0,0,0,0,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,IND,9,0,run,PSU,0,0, Saquon Barkley ,21,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,,IND,,0,other,PSU,0,0,0,0,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,IND,10,0,pass,PSU, Trace McSorley, Saquon Barkley ,0,0,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,IND,10,0,run,PSU,0,0, Saquon Barkley ,-8,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,,IND,,-3,other,OPP,0,0,0,61,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,IND,10,-3,run,OPP,0,0, Devine Redding ,5,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,2nd ,IND,5,-3,pass,OPP, Richard Lagow, Mitchell Paige ,0,9,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,IND,10,-3,pass,OPP, Richard Lagow, Devine Redding ,0,-3,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,2nd ,IND,13,-3,run,OPP,0,0, Alex Rodriguez ,3,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,3rd ,IND,10,-3,pass,OPP, Richard Lagow, Nick Westbrook ,0,34,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,IND,10,-3,run,OPP,0,0, Alex Rodriguez ,2,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,2nd ,IND,8,-3,run,OPP,0,0, Alex Rodriguez ,4,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,3rd ,IND,4,-3,run,OPP,0,0, Alex Rodriguez ,-2,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,4th ,IND,6,-3,other,OPP,0,0,0,0,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,,IND,,-3,other,PSU,0,0,0,65,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,IND,10,-3,run,PSU,0,0, Saquon Barkley ,1,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,2nd ,IND,9,-3,other,PSU,0,0,0,0,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,2nd ,IND,14,-3,pass,PSU, Trace McSorley, Chris Godwin ,0,0,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,3rd ,IND,14,-3,pass,PSU, Trace McSorley,0,0,16,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,IND,10,-3,pass,OPP, Richard Lagow, Ricky Brookins ,0,9,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,2nd ,IND,1,-3,run,OPP,0,0, Ricky Brookins ,2,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,IND,10,-3,pass,OPP, Richard Lagow, Luke Timian ,0,11,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,IND, Goal ,-3,other,OPP,0,0,0,0,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,IND, Goal ,-3,run,OPP,0,0, Tyler Natee ,10,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,2nd ,IND, Goal ,-3,run,OPP,0,0, Tyler Natee ,0,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,3rd ,IND, Goal ,-3,run,OPP,0,0, Devine Redding ,6,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,,IND,,-3,other,OPP,0,0,0,0,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,4th ,IND, Goal ,-3,pass,OPP, Richard Lagow,0,0,0,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,IND,10,-3,run,PSU,0,0, Saquon Barkley ,1,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,2nd ,IND,9,-3,pass,PSU, Trace McSorley, Mike Gesicki ,0,21,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,IND,10,-3,pass,PSU, Trace McSorley, Chris Godwin ,0,12,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,IND,10,-3,run,PSU,0,0, Saquon Barkley ,3,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,2nd ,IND,7,-3,run,PSU,0,0, Saquon Barkley ,-2,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,3rd ,IND,9,-3,pass,PSU, Trace McSorley,0,0,0,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,4th ,IND,9,-3,other,PSU,0,0,0,37,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,IND,10,-10,run,OPP,0,0, Tyler Natee ,6,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,2nd ,IND,4,-10,run,OPP,0,0, Tyler Natee ,9,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,IND,10,-10,pass,OPP, Zander Diamont, Camion Patrick ,0,52,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,IND, Goal ,-10,run,OPP,0,0, Tyler Natee ,1,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,2nd ,IND, Goal ,-10,run,OPP,0,0, Devine Redding ,6,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,,IND,,-3,other,PSU,0,0,0,62,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,IND,10,-3,run,PSU,0,0, Saquon Barkley ,-4,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,2nd ,IND,14,-3,pass,PSU, Trace McSorley, Saeed Blacknall ,0,43,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,IND,10,-3,run,PSU,0,0, Andre Robinson ,5,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,2nd ,IND,5,-3,other,PSU,0,0,0,0,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,IND,10,-3,pass,PSU, Trace McSorley, Chris Godwin ,0,21,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,,IND,,-3,other,OPP,0,0,0,48,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,IND,10,-3,run,OPP,0,0, Devine Redding ,2,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,2nd ,IND,8,-3,run,OPP,0,0, Devine Redding ,1,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,IND,,-3,other,OPP,0,0,0,0,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,3rd ,IND,7,-3,pass,OPP, Richard Lagow, Ricky Brookins ,0,-4,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,4th ,IND,11,-3,other,OPP,0,0,0,43,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,IND,10,4,run,PSU,0,0, Saquon Barkley ,12,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,IND,10,4,run,PSU,0,0, Saquon Barkley ,5,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,IND,5,4,pass,PSU, Trace McSorley, DaeSean Hamilton ,0,54,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,IND, Goal ,4,run,PSU,0,0, Saquon Barkley ,-1,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,IND, Goal ,4,run,PSU,0,0, Saquon Barkley ,4,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,,IND,,-3,other,OPP,0,0,0,65,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,IND,10,-3,pass,OPP, Richard Lagow, Ricky Jones ,0,0,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,IND,10,-3,pass,OPP, Richard Lagow, Ricky Jones ,0,0,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,3rd ,IND,10,-3,pass,OPP, Richard Lagow, Mitchell Paige ,0,11,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,IND,10,-3,run,OPP,0,0, Devine Redding ,1,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,IND,9,-3,pass,OPP, Richard Lagow, Camion Patrick ,0,22,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,IND,10,-3,run,OPP,0,0, Alex Rodriguez ,1,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,IND,9,-3,pass,OPP, Richard Lagow, Nick Westbrook ,0,40,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,,IND,,-3,other,PSU,0,0,0,43,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,IND,10,-3,run,PSU,0,0, Saquon Barkley ,1,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,IND,9,-3,other,PSU,0,0,0,0,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,IND,10,-3,pass,PSU, Trace McSorley, DaeSean Hamilton ,0,26,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,IND,10,-3,other,PSU,0,0,0,0,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,IND,25,-3,other,PSU,0,0,0,-6,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,IND,31,-3,run,PSU,0,0, Saquon Barkley ,-1,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,3rd ,IND,32,-3,pass,PSU, Trace McSorley, Chris Godwin ,0,0,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,4th ,IND,32,-3,other,PSU,0,0,0,47,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,IND,10,-3,other,OPP,0,0,0,0,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,IND,20,-3,run,OPP,0,0, Tyler Natee ,1,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,IND,19,-3,pass,OPP, Richard Lagow,0,0,0,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,3rd ,IND,19,-3,pass,OPP, Richard Lagow, Ricky Jones ,0,0,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,4th ,IND,19,-3,other,OPP,0,0,0,46,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
