Entry,DD,Down,Distance,Yardline,Poss,Quarter,Time,Team_Score,Opp_Score,Diff_Score,Text,Yards,Pass,Passer,Completed,Targeted,Run,Carrier,Punt,Field_Goal,Koreturn,Penalty,Date,Season,Location,HomeField,Line,O_U,Attendance,Gameid,Opponent,Play_Type,Poss
0,,,,,PSU, 1st,15:00,0,0,0, (15:00 - 1st) Tyler Durbin kickoff for 65 yds for a touchback ,65,,,,,,,,,,,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,other,PSU
1,1st and 10 at PSU 25,1st ,10, PSU 25,PSU, 1st,14:35,0,0,0, (14:35 - 1st) Trace McSorley run for 5 yds to the PnSt 30 ,5,0,0,0,0,1, Trace McSorley ,0,0,0,0,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,run,PSU
2,2nd and 5 at PSU 30,2nd ,5, PSU 30,PSU, 1st,14:13,0,0,0, (14:13 - 1st) Saquon Barkley run for 19 yds to the PnSt 49 for a 1ST down ,19,0,0,0,0,1, Saquon Barkley ,0,0,0,0,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,run,PSU
3,1st and 10 at PSU 49,1st ,10, PSU 49,PSU, 1st,14:06,0,0,0, (14:06 - 1st) Saquon Barkley run for no gain to the PnSt 49 ,0,0,0,0,0,1, Saquon Barkley ,0,0,0,0,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,run,PSU
4,2nd and 10 at PSU 49,2nd ,10, PSU 49,PSU, 1st,13:32,0,0,0, (13:32 - 1st) Trace McSorley pass complete to Mike Gesicki for 26 yds to the OhSt 25 for a 1ST down ,26,1, Trace McSorley,1, Mike Gesicki ,0,0,0,0,0,0,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,pass,PSU
5,1st and 10 at OSU 25,1st ,10, OSU 25,PSU, 1st,13:05,0,0,0, (13:05 - 1st) Trace McSorley run for 8 yds to the OhSt 17 ,8,0,0,0,0,1, Trace McSorley ,0,0,0,0,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,run,PSU
6,2nd and 2 at OSU 17,2nd ,2, OSU 17,PSU, 1st,12:22,0,0,0, (12:22 - 1st) Trace McSorley pass complete to Mike Gesicki for a loss of 4 yards to the OhSt 21 ,-4,1, Trace McSorley,1, Mike Gesicki ,0,0,0,0,0,0,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,pass,PSU
7,3rd and 6 at OSU 21,3rd ,6, OSU 21,PSU, 1st,11:50,0,0,0, (11:50 - 1st) Trace McSorley run for no gain to the OhSt 21 ,0,0,0,0,0,1, Trace McSorley ,0,0,0,0,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,run,PSU
8,4th and 6 at OSU 21,4th ,6, OSU 21,PSU, 1st,11:16,0,0,0," (11:16 - 1st) Tyler Davis 39 yd FG BLOCKED blocked by TEAM Damon Webb return for no gain to the OhSt 21 OHIO ST Penalty, Offensive Holding (7 Yards) to the OhSt 4 ",,0,0,0,0,0,0,0,0,0,1,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,other,PSU
9,1st and 10 at OSU 4,1st ,10, OSU 4,OSU, 1st,10:47,0,0,0, (10:47 - 1st) Mike Weber run for 6 yds to the OhSt 10 ,6,0,0,0,0,1, Mike Weber ,0,0,0,0,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,run,OPP
10,2nd and 4 at OSU 10,2nd ,4, OSU 10,OSU, 1st,10:25,0,0,0, (10:25 - 1st) Mike Weber run for 2 yds to the OhSt 12 ,2,0,0,0,0,1, Mike Weber ,0,0,0,0,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,run,OPP
11,3rd and 2 at OSU 12,3rd ,2, OSU 12,OSU, 1st,10:10,0,0,0, (10:10 - 1st) Mike Weber run for 6 yds to the OhSt 18 for a 1ST down ,6,0,0,0,0,1, Mike Weber ,0,0,0,0,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,run,OPP
12,1st and 10 at OSU 18,1st ,10, OSU 18,OSU, 1st,10:00,0,0,0, (10:00 - 1st) J.T. Barrett run for 1 yd to the OhSt 19 ,1,0,0,0,0,1, J.T. Barrett ,0,0,0,0,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,run,OPP
13,2nd and 9 at OSU 19,2nd ,9, OSU 19,OSU, 1st,9:22,0,0,0, (9:22 - 1st) J.T. Barrett pass incomplete ,0,1, J.T. Barrett,0,0,0,0,0,0,0,0,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,pass,OPP
14,3rd and 9 at OSU 19,3rd ,9, OSU 19,OSU, 1st,9:00,0,0,0, (9:00 - 1st) J.T. Barrett pass complete to Dontre Wilson for 8 yds to the OhSt 27 ,8,1, J.T. Barrett,1, Dontre Wilson ,0,0,0,0,0,0,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,pass,OPP
15,4th and 1 at OSU 27,4th ,1, OSU 27,OSU, 1st,8:40,0,0,0," (8:40 - 1st) Cameron Johnston punt for 47 yds, fair catch by John Reid at the PnSt 26 ",47,0,0,0,0,0,0,1,0,0,0,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,other,OPP
16,1st and 10 at PSU 26,1st ,10, PSU 26,PSU, 1st,8:34,0,0,0, (8:34 - 1st) Trace McSorley pass incomplete ,0,1, Trace McSorley,0,0,0,0,0,0,0,0,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,pass,PSU
17,2nd and 10 at PSU 26,2nd ,10, PSU 26,PSU, 1st,8:20,0,0,0, (8:20 - 1st) Chris Godwin run for 13 yds to the PnSt 39 for a 1ST down ,13,0,0,0,0,1, Chris Godwin ,0,0,0,0,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,run,PSU
18,1st and 10 at PSU 39,1st ,10, PSU 39,PSU, 1st,8:13,0,0,0, (8:13 - 1st) Trace McSorley pass incomplete to Chris Godwin ,0,1, Trace McSorley,0, Chris Godwin ,0,0,0,0,0,0,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,pass,PSU
19,2nd and 10 at PSU 39,2nd ,10, PSU 39,PSU, 1st,8:08,0,0,0, (8:08 - 1st) Trace McSorley pass incomplete to Tom Pancoast ,0,1, Trace McSorley,0, Tom Pancoast ,0,0,0,0,0,0,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,pass,PSU
20,3rd and 10 at PSU 39,3rd ,10, PSU 39,PSU, 1st,8:03,0,0,0, (8:03 - 1st) Trace McSorley pass incomplete ,0,1, Trace McSorley,0,0,0,0,0,0,0,0,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,pass,PSU
21,4th and 10 at PSU 39,4th ,10, PSU 39,PSU, 1st,7:56,0,0,0," (7:56 - 1st) Blake Gillikin punt for 36 yds, fair catch by Dontre Wilson at the OhSt 25 ",36,0,0,0,0,0,0,1,0,0,0,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,other,PSU
22,1st and 10 at OSU 25,1st ,10, OSU 25,OSU, 1st,7:33,0,0,0, (7:33 - 1st) Mike Weber run for a loss of 1 yard to the OhSt 24 ,-1,0,0,0,0,1, Mike Weber ,0,0,0,0,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,run,OPP
23,2nd and 11 at OSU 24,2nd ,11, OSU 24,OSU, 1st,7:02,0,0,0, (7:02 - 1st) Mike Weber run for 1 yd to the OhSt 25 ,1,0,0,0,0,1, Mike Weber ,0,0,0,0,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,run,OPP
24,3rd and 10 at OSU 25,3rd ,10, OSU 25,OSU, 1st,6:30,0,0,0, (6:30 - 1st) J.T. Barrett pass complete to Marcus Baugh for 6 yds to the OhSt 31 ,6,1, J.T. Barrett,1, Marcus Baugh ,0,0,0,0,0,0,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,pass,OPP
25,4th and 4 at OSU 31,4th ,4, OSU 31,OSU, 1st,6:05,0,0,0," (6:05 - 1st) Cameron Johnston punt for 54 yds , John Reid returns for 9 yds to the PnSt 24 ",54,0,0,0,0,0,0,1,0,0,0,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,other,OPP
26,1st and 10 at PSU 24,1st ,10, PSU 24,PSU, 1st,5:50,0,0,0, (5:50 - 1st) Saquon Barkley run for 7 yds to the PnSt 31 ,7,0,0,0,0,1, Saquon Barkley ,0,0,0,0,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,run,PSU
27,2nd and 3 at PSU 31,2nd ,3, PSU 31,PSU, 1st,5:28,0,0,0, (5:28 - 1st) Trace McSorley run for 2 yds to the PnSt 33 ,2,0,0,0,0,1, Trace McSorley ,0,0,0,0,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,run,PSU
28,3rd and 1 at PSU 33,3rd ,1, PSU 33,PSU, 1st,5:03,0,0,0, (5:03 - 1st) Saquon Barkley run for 27 yds to the OhSt 40 for a 1ST down ,27,0,0,0,0,1, Saquon Barkley ,0,0,0,0,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,run,PSU
29,1st and 10 at OSU 40,1st ,10, OSU 40,PSU, 1st,4:31,0,0,0, (4:31 - 1st) Trace McSorley pass incomplete to DeAndre Thompkins ,0,1, Trace McSorley,0, DeAndre Thompkins ,0,0,0,0,0,0,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,pass,PSU
30,2nd and 10 at OSU 40,2nd ,10, OSU 40,PSU, 1st,4:00,0,0,0, (4:00 - 1st) Miles Sanders run for a loss of 10 yards to the 50 yard line ,-10,0,0,0,0,1, Miles Sanders ,0,0,0,0,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,run,PSU
31,3rd and 20 at 50,3rd ,20,50,PSU, 1st,3:30,0,0,0, (3:30 - 1st) Trace McSorley run for 10 yds to the OhSt 40 ,10,0,0,0,0,1, Trace McSorley ,0,0,0,0,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,run,PSU
32,4th and 10 at OSU 40,4th ,10, OSU 40,PSU, 1st,2:48,0,0,0," (2:48 - 1st) Blake Gillikin punt for 30 yds , Dontre Wilson returns for a loss of 2 yards to the OhSt 8 Dontre Wilson fumbled, recovered by OhSt Gareon Conley ",-2,0,0,0,0,0,0,1,0,0,0,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,other,PSU
33,1st and 10 at OSU 8,1st ,10, OSU 8,OSU, 1st,2:18,0,0,0, (2:18 - 1st) Mike Weber run for 1 yd to the OhSt 9 ,1,0,0,0,0,1, Mike Weber ,0,0,0,0,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,run,OPP
34,2nd and 9 at OSU 9,2nd ,9, OSU 9,OSU, 1st,1:31,0,0,0, (1:31 - 1st) J.T. Barrett pass complete to Mike Weber for 6 yds to the OhSt 15 ,6,1, J.T. Barrett,1, Mike Weber ,0,0,0,0,0,0,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,pass,OPP
35,3rd and 3 at OSU 15,3rd ,3, OSU 15,OSU, 1st,1:00,0,0,0, (1:00 - 1st) J.T. Barrett sacked by Brandon Bell for a loss of 2 yards to the OhSt 13 ,-2,,,,,,,,,,,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,other,OPP
36,4th and 5 at OSU 13,4th ,5, OSU 13,OSU, 1st,0:38,0,0,0," (0:38 - 1st) Cameron Johnston punt for 44 yds , John Reid returns for a loss of 5 yards to the PnSt 38 John Reid fumbled, recovered by OhSt Terry McLaurin ",-5,0,0,0,0,0,0,1,0,0,0,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,other,OPP
37,1st and 10 at PSU 38,1st ,10, PSU 38,OSU, 1st,0:30,0,3,-3, (0:30 - 1st) Mike Weber run for 23 yds to the PnSt 15 for a 1ST down ,23,0,0,0,0,1, Mike Weber ,0,0,0,0,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,run,OPP
38,1st and 10 at PSU 15,1st ,10, PSU 15,OSU, 1st,0:19,0,3,-3, (0:19 - 1st) J.T. Barrett pass incomplete ,0,1, J.T. Barrett,0,0,0,0,0,0,0,0,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,pass,OPP
39,2nd and 10 at PSU 15,2nd ,10, PSU 15,OSU, 1st,0:18,0,3,-3," (0:18 - 1st) OHIO ST Penalty, False Start (-5 Yards) to the PnSt 20 ",,0,0,0,0,0,0,0,0,0,1,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,other,OPP
40,2nd and 15 at PSU 20,2nd ,15, PSU 20,OSU, 1st,0:13,0,3,-3, (0:13 - 1st) J.T. Barrett pass incomplete ,0,1, J.T. Barrett,0,0,0,0,0,0,0,0,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,pass,OPP
41,3rd and 15 at PSU 20,3rd ,15, PSU 20,OSU, 1st,0:00,0,3,-3, (0:00 - 1st) J.T. Barrett pass complete to Mike Weber for 4 yds to the PnSt 16 ,4,1, J.T. Barrett,1, Mike Weber ,0,0,0,0,0,0,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,pass,OPP
42,,,,,OSU,,,0,3,-3, End of 1st Quarter ,,,,,,,,,,,,,,,,,,,,OSU,other,OPP
43,4th and 11 at PSU 16,4th ,11, PSU 16,OSU, 2nd,14:55,0,3,-3, (14:55 - 2nd) Tyler Durbin 33 yd FG GOOD ,,0,0,0,0,0,0,0,1,0,0,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,other,OPP
44,,,,,PSU, 2nd,14:55,0,3,-3," (14:55 - 2nd) Tyler Durbin kickoff for 61 yds , Miles Sanders return for 26 yds to the PENNST 39 OHIO ST Penalty, Defensive Offside (-5 Yards) to the PnSt 35 ",61,0,0,0,0,0,0,0,0,0,1,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,other,PSU
45,1st and 10 at PSU 35,1st ,10, PSU 35,PSU, 2nd,14:41,0,3,-3, (14:41 - 2nd) Trace McSorley pass incomplete to DeAndre Thompkins ,0,1, Trace McSorley,0, DeAndre Thompkins ,0,0,0,0,0,0,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,pass,PSU
46,2nd and 10 at PSU 35,2nd ,10, PSU 35,PSU, 2nd,14:12,0,3,-3, (14:12 - 2nd) Trace McSorley run for no gain to the PnSt 35 ,0,0,0,0,0,1, Trace McSorley ,0,0,0,0,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,run,PSU
47,3rd and 10 at PSU 35,3rd ,10, PSU 35,PSU, 2nd,13:48,0,3,-3, (13:48 - 2nd) Trace McSorley run for 7 yds to the PnSt 42 ,7,0,0,0,0,1, Trace McSorley ,0,0,0,0,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,run,PSU
48,4th and 3 at PSU 42,4th ,3, PSU 42,PSU, 2nd,13:30,0,3,-3," (13:30 - 2nd) Blake Gillikin punt for 45 yds , Dontre Wilson returns for a loss of 2 yards to the OhSt 11 ",-2,0,0,0,0,0,0,1,0,0,0,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,other,PSU
49,1st and 10 at OSU 11,1st ,10, OSU 11,OSU, 2nd,13:20,0,3,-3, (13:20 - 2nd) J.T. Barrett pass incomplete to Curtis Samuel ,0,1, J.T. Barrett,0, Curtis Samuel ,0,0,0,0,0,0,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,pass,OPP
50,2nd and 10 at OSU 11,2nd ,10, OSU 11,OSU, 2nd,13:20,0,3,-3, (13:20 - 2nd) Mike Weber run for 6 yds to the OhSt 17 ,6,0,0,0,0,1, Mike Weber ,0,0,0,0,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,run,OPP
51,3rd and 4 at OSU 17,3rd ,4, OSU 17,OSU, 2nd,12:50,0,3,-3," (12:50 - 2nd) PENN ST Penalty, Substitution Infraction (5 Yards) to the OhSt 22 for a 1ST down ",,0,0,0,0,0,0,0,0,0,1,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,other,OPP
52,1st and 10 at OSU 22,1st ,10, OSU 22,OSU, 2nd,12:45,0,3,-3, (12:45 - 2nd) Mike Weber run for 11 yds to the OhSt 33 for a 1ST down ,11,0,0,0,0,1, Mike Weber ,0,0,0,0,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,run,OPP
53,1st and 10 at OSU 33,1st ,10, OSU 33,OSU, 2nd,12:17,0,3,-3, (12:17 - 2nd) J.T. Barrett run for no gain to the OhSt 33 ,0,0,0,0,0,1, J.T. Barrett ,0,0,0,0,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,run,OPP
54,2nd and 10 at OSU 33,2nd ,10, OSU 33,OSU, 2nd,12:04,0,3,-3, (12:04 - 2nd) J.T. Barrett pass incomplete to James Clark ,0,1, J.T. Barrett,0, James Clark ,0,0,0,0,0,0,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,pass,OPP
55,3rd and 10 at OSU 33,3rd ,10, OSU 33,OSU, 2nd,11:57,0,3,-3, (11:57 - 2nd) J.T. Barrett pass incomplete ,0,1, J.T. Barrett,0,0,0,0,0,0,0,0,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,pass,OPP
56,4th and 10 at OSU 33,4th ,10, OSU 33,OSU, 2nd,11:47,0,3,-3," (11:47 - 2nd) Cameron Johnston punt for 54 yds , Gregg Garrity returns for 4 yds to the PnSt 17 ",54,0,0,0,0,0,0,1,0,0,0,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,other,OPP
57,1st and 10 at PSU 17,1st ,10, PSU 17,PSU, 2nd,11:24,0,3,-3, (11:24 - 2nd) Saquon Barkley run for a loss of 2 yards to the PnSt 15 ,-2,0,0,0,0,1, Saquon Barkley ,0,0,0,0,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,run,PSU
58,2nd and 12 at PSU 15,2nd ,12, PSU 15,PSU, 2nd,10:58,0,3,-3, (10:58 - 2nd) Trace McSorley run for 13 yds to the PnSt 28 for a 1ST down ,13,0,0,0,0,1, Trace McSorley ,0,0,0,0,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,run,PSU
59,1st and 10 at PSU 28,1st ,10, PSU 28,PSU, 2nd,10:31,0,3,-3, (10:31 - 2nd) Trace McSorley run for 3 yds to the PnSt 31 ,3,0,0,0,0,1, Trace McSorley ,0,0,0,0,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,run,PSU
60,2nd and 7 at PSU 31,2nd ,7, PSU 31,PSU, 2nd,10:15,0,3,-3, (10:15 - 2nd) Trace McSorley pass incomplete ,0,1, Trace McSorley,0,0,0,0,0,0,0,0,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,pass,PSU
61,3rd and 7 at PSU 31,3rd ,7, PSU 31,PSU, 2nd,10:09,0,3,-3, (10:09 - 2nd) Trace McSorley pass incomplete to DaeSean Hamilton ,0,1, Trace McSorley,0, DaeSean Hamilton ,0,0,0,0,0,0,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,pass,PSU
62,4th and 7 at PSU 31,4th ,7, PSU 31,PSU, 2nd,10:02,0,3,-3," (10:02 - 2nd) Blake Gillikin punt for 47 yds, fair catch by Dontre Wilson at the OhSt 22 ",47,0,0,0,0,0,0,1,0,0,0,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,other,PSU
63,1st and 10 at OSU 22,1st ,10, OSU 22,OSU, 2nd,9:27,0,9,-9, (9:27 - 2nd) Mike Weber run for 3 yds to the OhSt 25 ,3,0,0,0,0,1, Mike Weber ,0,0,0,0,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,run,OPP
64,2nd and 7 at OSU 25,2nd ,7, OSU 25,OSU, 2nd,9:05,0,9,-9, (9:05 - 2nd) J.T. Barrett pass complete to Curtis Samuel for 15 yds to the OhSt 40 for a 1ST down ,15,1, J.T. Barrett,1, Curtis Samuel ,0,0,0,0,0,0,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,pass,OPP
65,1st and 10 at OSU 40,1st ,10, OSU 40,OSU, 2nd,8:43,0,9,-9, (8:43 - 2nd) J.T. Barrett pass complete to Curtis Samuel for a loss of 2 yards to the OhSt 38 ,-2,1, J.T. Barrett,1, Curtis Samuel ,0,0,0,0,0,0,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,pass,OPP
66,2nd and 12 at OSU 38,2nd ,12, OSU 38,OSU, 2nd,8:01,0,9,-9, (8:01 - 2nd) J.T. Barrett pass complete to Mike Weber for 5 yds to the OhSt 43 ,5,1, J.T. Barrett,1, Mike Weber ,0,0,0,0,0,0,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,pass,OPP
67,3rd and 7 at OSU 43,3rd ,7, OSU 43,OSU, 2nd,7:45,0,9,-9, (7:45 - 2nd) J.T. Barrett pass complete to Curtis Samuel for 11 yds to the PnSt 46 for a 1ST down ,11,1, J.T. Barrett,1, Curtis Samuel ,0,0,0,0,0,0,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,pass,OPP
68,1st and 10 at PSU 46,1st ,10, PSU 46,OSU, 2nd,7:41,0,9,-9," (7:41 - 2nd) OHIO ST Penalty, False Start (-5 Yards) to the OhSt 49 ",,0,0,0,0,0,0,0,0,0,1,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,other,OPP
69,1st and 15 at OSU 49,1st ,15, OSU 49,OSU, 2nd,7:02,0,9,-9, (7:02 - 2nd) J.T. Barrett pass complete to Noah Brown for 7 yds to the PnSt 44 ,7,1, J.T. Barrett,1, Noah Brown ,0,0,0,0,0,0,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,pass,OPP
70,2nd and 8 at PSU 44,2nd ,8, PSU 44,OSU, 2nd,6:45,0,9,-9, (6:45 - 2nd) J.T. Barrett pass incomplete to Dontre Wilson ,0,1, J.T. Barrett,0, Dontre Wilson ,0,0,0,0,0,0,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,pass,OPP
71,,,,,OSU, 2nd,6:45,0,9,-9," (6:45 - 2nd) Timeout OHIO ST, clock 06:45 ",,,,,,,,,,,,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,other,OPP
72,3rd and 8 at PSU 44,3rd ,8, PSU 44,OSU, 2nd,6:31,0,9,-9, (6:31 - 2nd) J.T. Barrett pass complete to Parris Campbell for 6 yds to the PnSt 38 ,6,1, J.T. Barrett,1, Parris Campbell ,0,0,0,0,0,0,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,pass,OPP
73,,,,,OSU, 2nd,6:07,0,9,-9," (6:07 - 2nd) Timeout PENN ST, clock 06:07 ",,,,,,,,,,,,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,other,OPP
74,4th and 2 at PSU 38,4th ,2, PSU 38,OSU, 2nd,5:52,0,9,-9, (5:52 - 2nd) J.T. Barrett run for 10 yds to the PnSt 28 for a 1ST down ,10,0,0,0,0,1, J.T. Barrett ,0,0,0,0,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,run,OPP
75,1st and 10 at PSU 28,1st ,10, PSU 28,OSU, 2nd,5:23,0,9,-9, (5:23 - 2nd) Mike Weber run for 2 yds to the PnSt 26 ,2,0,0,0,0,1, Mike Weber ,0,0,0,0,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,run,OPP
76,2nd and 8 at PSU 26,2nd ,8, PSU 26,OSU, 2nd,4:53,0,9,-9," (4:53 - 2nd) J.T. Barrett pass complete to Marcus Baugh for 26 yds for a TD, (Tyler Durbin PAT MISSED) ",26,1, J.T. Barrett,1, Marcus Baugh ,0,0,0,0,0,0,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,pass,OPP
77,,,,,PSU, 2nd,4:53,0,9,-9," (4:53 - 2nd) Tyler Durbin kickoff for 59 yds , Miles Sanders return for 21 yds to the PnSt 27 ",59,,,,,,,,,,,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,other,PSU
78,1st and 10 at PSU 27,1st ,10, PSU 27,PSU, 2nd,4:28,0,9,-9, (4:28 - 2nd) Saquon Barkley run for 4 yds to the PnSt 31 ,4,0,0,0,0,1, Saquon Barkley ,0,0,0,0,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,run,PSU
79,2nd and 6 at PSU 31,2nd ,6, PSU 31,PSU, 2nd,4:20,0,9,-9, (4:20 - 2nd) Trace McSorley pass incomplete to Tom Pancoast ,0,1, Trace McSorley,0, Tom Pancoast ,0,0,0,0,0,0,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,pass,PSU
80,3rd and 6 at PSU 31,3rd ,6, PSU 31,PSU, 2nd,3:51,0,9,-9, (3:51 - 2nd) Trace McSorley run for 2 yds to the PnSt 33 ,2,0,0,0,0,1, Trace McSorley ,0,0,0,0,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,run,PSU
81,4th and 4 at PSU 33,4th ,4, PSU 33,PSU, 2nd,3:36,0,9,-9," (3:36 - 2nd) Blake Gillikin punt for 38 yds, fair catch by Dontre Wilson at the OhSt 29 ",38,0,0,0,0,0,0,1,0,0,0,10/23/2016,2016," University Park, PA 16802 ",home,OSU-17.0,56,"107,280",400869645,OSU,other,PSU
